ano,team_id,tipo,player_name,player_id,from_team,fee,fee_description,date,to_team
2024,49202,entrada,Luiz Otavio,870111,AE Velo Clube,0.0,Unknown,1771632000,
2024,49202,entrada,Marcelo Carné,243463,AE Velo Clube,0.0,Unknown,1771632000,
2024,49202,entrada,Pepê,946945,Vitória,0.0,-,1771372800,
2024,49202,entrada,Weverson,1106499,São Luiz,0.0,Unknown,1771113600,
2024,49202,entrada,Kauan Cristtyan,1631777,Cuiabá U20,0.0,-,1769904000,
2024,49202,entrada,Hernandes,976884,Daejeon Hana Citizen,0.0,Free,1769558400,
2024,49202,entrada,Lorenzo,2114147,Cuiabá U20,0.0,-,1769126400,
2024,49202,entrada,Mateus Criciuma,904837,Portimonense SAD,0.0,Unknown,1767744000,
2024,49202,entrada,Vitor Mendes,988873,Ferroviária,0.0,Unknown,1767571200,
2024,49202,entrada,Marlon Lopes,870933,América Mineiro,0.0,Free,1767571200,
2024,49202,entrada,Édson,1845092,Ponte Preta,0.0,Free,1767571200,
2024,49202,entrada,João Araújo,1584796,Grêmio U20,0.0,Unknown,1767571200,
2024,49202,entrada,João Carlos,795227,Botafogo-SP,0.0,Free,1767225600,
2024,49202,entrada,Nathan Cruz,2077148,Cuiabá U20,0.0,-,1767225600,
2024,49202,entrada,Fernando Sobral,931479,Ceará,0.0,-,1767139200,
2024,49202,entrada,Lucas Cardoso,1139528,Náutico,0.0,-,1767139200,
2024,49202,entrada,Emerson Ramon,1130178,Avaí,0.0,-,1767139200,
2024,49202,entrada,Derik Lacerda,994190,Sport Recife,0.0,-,1767139200,
2024,49202,entrada,Railan,1047213,Avaí,0.0,-,1767139200,
2024,49202,entrada,Gabriel Knesowitsch,1465498,Mirassol,0.0,-,1767139200,
2024,49202,entrada,Eliel,1391413,Londrina,0.0,-,1761868800,
2024,49202,entrada,Luisão,1632328,Cuiabá U20,0.0,-,1759276800,
2024,49202,entrada,Tarcísio Muniz,1517441,Tombense,0.0,-,1759190400,
2024,49202,entrada,Luan Polli,880117,Nassaji Mazandaran FC,0.0,Free,1755475200,
2024,49202,entrada,Léo Oliveira,1176157,São Luiz,0.0,-,1755043200,
2024,49202,entrada,Felipe Pasadore,1526705,Sportivo Luqueño,,-,1754697600,
2024,49202,entrada,Nino Paraíba,77375,,0.0,-,1754092800,
2024,49202,entrada,Alejandro Martínez,1110829,CA Talleres,0.0,-,1753833600,
2024,49202,entrada,Jader Gentil,1128847,Santa Clara,0.0,-,1752710400,
2024,49202,entrada,Eliel,1391413,Paysandu SC,0.0,-,1752537600,
2024,49202,entrada,Carlos Alberto,1008700,Sport Recife,0.0,-,1752451200,
2024,49202,entrada,Arthur Rezende,795290,Al Diriyah,0.0,Free,1751846400,
2024,49202,entrada,Alisson Safira,870927,Santa Clara,0.0,-,1749081600,
2024,49202,entrada,David,1633878,Cuiabá U20,0.0,-,1748131200,
2024,49202,saida,Jadson Alves,1462231,,0.0,-,1776902400,Operário-MT
2024,49202,saida,Patrick De Lucca,979868,,0.0,Free,1774483200,CRB
2024,49202,saida,Marcelo Henrique,1836632,,0.0,-,1774224000,Athletic Club
2024,49202,saida,Édson,1845092,,0.0,Unknown,1772755200,Guarani
2024,49202,saida,Lucas Cardoso,1139528,,0.0,Free,1772409600,Paysandu SC
2024,49202,saida,Derik Lacerda,994190,,0.0,-,1771372800,Baltika Kaliningrad
2024,49202,saida,Bruno Alves,551810,,0.0,Free,1770249600,Criciúma
2024,49202,saida,Leonardo Ataíde,1119305,,0.0,-,1769731200,Brusque
2024,49202,saida,Mateus Pasinato,914169,,0.0,Free,1768780800,Felgueiras
2024,49202,saida,Emerson Ramon,1130178,,0.0,Unknown,1768521600,Jeju SK
2024,49202,saida,Max,1105838,,0.0,-,1768521600,Sport Recife
2024,49202,saida,Juan Christian,1412631,,0.0,Unknown,1767916800,Juventude
2024,49202,saida,Lucas Mineiro,840077,,0.0,-,1767657600,Juventude
2024,49202,saida,Fernando Sobral,931479,,0.0,-,1767571200,Coritiba
2024,49202,saida,Denilson,1175760,,0.0,Unknown,1767571200,Mirassol
2024,49202,saida,Tarcísio Muniz,1517441,,0.0,-,1767225600,Capivariano
2024,49202,saida,Mateusinho,1107069,,510000.0,510k €,1767225600,Vitória
2024,49202,saida,Nathan Cardoso,1126701,,0.0,Free,1767225600,América Mineiro
2024,49202,saida,Guilherme Mariano,1645838,,0.0,-,1767225600,Botafogo-SP
2024,49202,saida,Sander,795014,,0.0,-,1767225600,No team
2024,49202,saida,Léo Oliveira,1176157,,0.0,Unknown,1767225600,EC São Bernardo
2024,49202,saida,Alisson Safira,870927,,0.0,-,1767139200,Santa Clara
2024,49202,saida,Jader Gentil,1128847,,0.0,-,1767139200,Santa Clara
2024,49202,saida,Arthur,931569,,0.0,-,1767139200,Azuriz
2024,49202,saida,Luan Polli,880117,,0.0,-,1764547200,No team
2024,49202,saida,Alejandro Martínez,1110829,,0.0,-,1764460800,CA Talleres
2024,49202,saida,Carlos Alberto,1008700,,0.0,-,1764460800,Sport Recife
2024,49202,saida,Guilherme,827012,,0.0,-,1763683200,Capivariano
2024,49202,saida,Rhyan Luca,1632330,,,-,1759536000,Botafogo U20
2024,49202,saida,Pedrinho,896248,,0.0,-,1756080000,Lokomotiv Moscow
2024,49202,saida,Arthur Rezende,795290,,0.0,Unknown,1755302400,Muharraq
2024,49202,saida,Edu,868864,,0.0,-,1753228800,
2024,49202,saida,Eliel,1391413,,0.0,-,1752624000,Londrina
2024,49202,saida,Derik Lacerda,994190,,0.0,-,1752451200,Sport Recife
2024,49202,saida,Ruan Oliveira,1047656,,0.0,-,1752451200,Metropolitano
2024,49202,saida,Lucas Cardoso,1139528,,0.0,-,1752105600,Náutico
2024,49202,saida,Lucas Eduardo,1463560,,0.0,-,1752105600,Vasco da Gama
2024,5926,entrada,Pedro Gabriel,1907755,Grêmio U20,,-,1779062400,
2024,5926,entrada,Vitor Ramon,2110827,Grêmio U20,,-,1775606400,
2024,5926,entrada,Mayk,944459,Grêmio Novorizontino,0.0,-,1774483200,
2024,5926,entrada,Leonel Pérez,1471214,Huracán,2380000.0,2.4M €,1770681600,
2024,5926,entrada,Juan Nardoni,989862,Racing Club,6750000.0,6.8M €,1770336000,
2024,5926,entrada,Weverton,243529,Palmeiras,0.0,Free,1768435200,
2024,5926,entrada,Tetê,980327,Panathinaikos FC,6200000.0,6.2M €,1768089600,
2024,5926,entrada,José Enamorado,974558,Junior Barranquilla,2600000.0,2.6M €,1768003200,
2024,5926,entrada,Roger,1907757,Grêmio U20,0.0,-,1767225600,
2024,5926,entrada,Thiago Beltrame,1607287,Grêmio U23,0.0,-,1767225600,
2024,5926,entrada,Luis Guedes,1895389,Grêmio U20,0.0,-,1767225600,
2024,5926,entrada,Tiaguinho,2010540,Grêmio U20,0.0,-,1767225600,
2024,5926,entrada,Marlon,870787,Cruzeiro,3500000.0,3.5M €,1767225600,
2024,5926,entrada,Caio Paulista,931591,Palmeiras,0.0,-,1767225600,
2024,5926,entrada,Gabriel Menegon,2152875,Grêmio U20,0.0,-,1767225600,
2024,5926,entrada,Felipe Carballo,805038,Portland Timbers,0.0,-,1767139200,
2024,5926,entrada,Adriel,1106840,Athletic Club,0.0,-,1767139200,
2024,5926,entrada,Ronald,1587711,Atlético Goianiense,0.0,-,1767139200,
2024,5926,entrada,Willian,31417,No team,0.0,-,1757030400,
2024,5926,entrada,Enzo,1491470,CSA,0.0,-,1756771200,
2024,5926,entrada,Lucas Milla,1176212,Tombense,0.0,-,1756425600,
2024,5926,entrada,Arthur,794927,Juventus,0.0,-,1756166400,
2024,5926,entrada,Erick Noriega,1020375,Alianza Lima,1700000.0,1.7M €,1755734400,
2024,5926,entrada,Marcos Rocha,82576,Palmeiras,0.0,Free,1755561600,
2024,5926,entrada,Fabián Balbuena,339447,Dynamo Moscow,0.0,Free,1753488000,
2024,5926,entrada,Carlos Vinícius,891920,Fulham,0.0,Free,1753228800,
2024,5926,entrada,Riquelme Freitas,1634619,Grêmio U20,0.0,-,1751328000,
2024,5926,entrada,Felipe Carballo,805038,New York Red Bulls,0.0,-,1751241600,
2024,5926,entrada,Alex Santana,358166,Corinthians,0.0,-,1749513600,
2024,5926,saida,Mayk,944459,,0.0,Free,1774569600,Remo
2024,5926,saida,Gustavo Cuéllar,180059,,0.0,Free,1773273600,Deportivo Cali
2024,5926,saida,Franco Cristaldo,558820,,0.0,Free,1772409600,CA Talleres
2024,5926,saida,Alexander Aravena,1000502,,0.0,-,1771977600,Portland Timbers
2024,5926,saida,Edenilson,221636,,0.0,Free,1771372800,Botafogo
2024,5926,saida,Rodrigo Ely,168745,,0.0,Unknown,1769990400,Almería
2024,5926,saida,Rodrigo Ely,168745,,,-,1769731200,No team
2024,5926,saida,Lucas Esteves,1387272,,0.0,-,1769644800,Atlético San Luis
2024,5926,saida,Tiago Volpi,243509,,0.0,Free,1769472000,Red Bull Bragantino
2024,5926,saida,Lucas Milla,1176212,,0.0,Unknown,1768953600,Anápolis
2024,5926,saida,Felipe Carballo,805038,,0.0,-,1768867200,No team
2024,5926,saida,Jemerson,328519,,0.0,-,1768867200,No team
2024,5926,saida,Jorge Bartholdy,1639127,,0.0,Unknown,1768176000,Ceará
2024,5926,saida,Ronald,1587711,,0.0,-,1768176000,Fortaleza
2024,5926,saida,João Lucas,981019,,0.0,-,1767916800,Remo
2024,5926,saida,Camilo,975319,,0.0,-,1767916800,Chapecoense
2024,5926,saida,Cristian Olivera,1068987,,0.0,-,1767571200,Bahia
2024,5926,saida,Alysson,1631879,,10000000.0,10M €,1767225600,Aston Villa
2024,5926,saida,Adriel,1106840,,0.0,-,1767225600,AVS - Futebol SAD
2024,5926,saida,Enzo,1491470,,0.0,-,1767139200,CSA
2024,5926,saida,Alex Santana,358166,,0.0,-,1767139200,Corinthians
2024,5926,saida,Marlon,870787,,0.0,-,1767139200,Cruzeiro
2024,5926,saida,Nathan Allan,358538,,0.0,Free,1756771200,Remo
2024,5926,saida,Gabriel Silva,1176796,,0.0,Free,1756771200,KF Vora
2024,5926,saida,Luan Cândido,905459,,0.0,-,1756684800,Red Bull Bragantino
2024,5926,saida,Ronald,1587711,,0.0,-,1756339200,Atlético Goianiense
2024,5926,saida,Felipe Carballo,805038,,0.0,-,1755129600,Portland Timbers
2024,5926,saida,Igor Serrote,1631876,,4750000.0,4.8M €,1754697600,Al-Jazira
2024,5926,saida,Matías Arezo,975814,,0.0,-,1752451200,Peñarol
2024,5926,saida,Mayk,944459,,0.0,-,1749600000,Grêmio Novorizontino
2024,5981,entrada,Caio Garcia,1485196,Botafogo-PB,0.0,-,1774915200,
2024,5981,entrada,Lucas Paquetá,839981,West Ham United,42000000.0,42M €,1769558400,
2024,5981,entrada,Victor Hugo,1170954,Santos,0.0,-,1768608000,
2024,5981,entrada,Andrew,947893,Gil Vicente,1500000.0,1.5M €,1768435200,
2024,5981,entrada,Vitão,876625,Internacional,10200000.0,10.2M €,1767916800,
2024,5981,entrada,Carbone,1640597,Flamengo U20,0.0,-,1767225600,
2024,5981,entrada,Iago Silva,1647585,Flamengo U20,0.0,-,1767225600,
2024,5981,entrada,Carlinhos,852534,Vitória,0.0,-,1767139200,
2024,5981,entrada,Petterson,1170955,Paysandu SC,0.0,-,1767139200,
2024,5981,entrada,Jorge Carrascal,590392,Dynamo Moscow,12500000.0,12.5M €,1754092800,
2024,5981,entrada,Samuel Lino,874705,Atlético Madrid,22000000.0,22M €,1753747200,
2024,5981,entrada,Emerson Royal,856123,Milan,9000000.0,9M €,1753488000,
2024,5981,entrada,Saúl Ñíguez,116955,Atlético Madrid,0.0,Free,1753228800,
2024,5981,entrada,Carlos Alcaraz,1017392,Everton,0.0,-,1751241600,
2024,5981,entrada,Victor Hugo,1170954,Göztepe,0.0,-,1751241600,
2024,5981,entrada,Jorginho,132874,Arsenal,0.0,Free,1749168000,
2024,5981,entrada,Petterson,1170955,Juventude,0.0,-,1748995200,
2024,5981,saida,Carbone,1640597,,0.0,Unknown,1770681600,FC Lugano
2024,5981,saida,Iago Silva,1647585,,1200000.0,1.2M €,1770422400,Orlando City SC
2024,5981,saida,Allan,828839,,0.0,-,1770336000,Corinthians
2024,5981,saida,Michael,878084,,0.0,Free,1769904000,Al Ula
2024,5981,saida,Petterson,1170955,,0.0,Free,1768867200,Brusque
2024,5981,saida,Victor Hugo,1170954,,2150000.0,2.2M €,1768694400,Atlético Mineiro
2024,5981,saida,Matías Viña,875295,,0.0,-,1768348800,River Plate
2024,5981,saida,Carlinhos,852534,,0.0,-,1767225600,Remo
2024,5981,saida,Pablo,243735,,0.0,Free,1767225600,São Bernardo
2024,5981,saida,Cleiton,1134199,,0.0,Free,1767225600,VfL Wolfsburg
2024,5981,saida,Juninho,833236,,5000000.0,5M €,1767225600,Pumas UNAM
2024,5981,saida,Matheus Cunha,1105835,,0.0,Free,1767225600,Cruzeiro
2024,5981,saida,Victor Hugo,1170954,,0.0,-,1756771200,Santos
2024,5981,saida,Matheus Gonçalves,1175553,,9000000.0,9M €,1756684800,Al-Ahli
2024,5981,saida,Lorran,1459764,,0.0,-,1756684800,Pisa
2024,5981,saida,Wesley,1134200,,25000000.0,25M €,1753660800,AS Roma
2024,5981,saida,Zé Welinton,1199430,,0.0,Free,1753401600,Al-Dhafra
2024,5981,saida,Gerson,611876,,25000000.0,25M €,1751587200,Zenit St. Petersburg
2024,5981,saida,Carlos Alcaraz,1017392,,15000000.0,15M €,1751328000,Everton
2024,5981,saida,Caio Garcia,1485196,,0.0,-,1749168000,Botafogo-PB
2024,5981,saida,Petterson,1170955,,0.0,-,1749081600,Paysandu SC
2024,7314,entrada,Kevyn,1463988,Grêmio Prudente,0.0,-,1778457600,
2024,7314,entrada,Léo Tocantins,965313,EC Noroeste,0.0,-,1774569600,
2024,7314,entrada,Felipe Guimarães,1871902,Coritiba,0.0,-,1774569600,
2024,7314,entrada,Paulo Henrique,552660,Anápolis,0.0,Unknown,1774569600,
2024,7314,entrada,Geovany Soares,1640631,Tubarão,0.0,-,1774483200,
2024,7314,entrada,Gustavo Coutinho,981595,Sport Recife,0.0,-,1774396800,
2024,7314,entrada,Marcão,1641101,Anápolis,0.0,-,1774310400,
2024,7314,entrada,Redney Emanuel de Jesus Assis,2034254,Jataiense,0.0,Unknown,1773619200,
2024,7314,entrada,Ewerthon,992512,Portuguesa,0.0,Free,1772755200,
2024,7314,entrada,Cristiano,2049800,EC Noroeste,0.0,-,1772582400,
2024,7314,entrada,Marrony,926871,Remo,0.0,-,1772323200,
2024,7314,entrada,Junior Barreto,1173455,Olimpia,0.0,-,1771027200,
2024,7314,entrada,Leandro Vilela,871013,No team,0.0,-,1771027200,
2024,7314,entrada,Bruno José,974329,Jubilo Iwata,0.0,Free,1769904000,
2024,7314,entrada,Indio,979864,Qingdao West Coast,0.0,Unknown,1769472000,
2024,7314,entrada,Allanzinho,988782,Fortaleza,0.0,-,1768348800,
2024,7314,entrada,Guilherme Marques,109610,Mirassol,0.0,Free,1767916800,
2024,7314,entrada,Natã,1175603,Juventude,0.0,-,1767830400,
2024,7314,entrada,Vitinho,1176159,,0.0,Unknown,1767830400,
2024,7314,entrada,Tito,1105307,Maringá FC,0.0,Unknown,1767657600,
2024,7314,entrada,Kevin Ramírez,789931,Amazonas FC,0.0,Free,1767225600,
2024,7314,entrada,Geovane,871172,Coritiba,0.0,Free,1767225600,
2024,7314,entrada,Matheus Ribeiro,794878,CRB,0.0,Free,1767225600,
2024,7314,entrada,Guilherme Lopes,1097858,Red Bull Bragantino,0.0,-,1767225600,
2024,7314,entrada,Jader Gentil,1128847,Santa Clara,0.0,-,1767225600,
2024,7314,entrada,Leo Jacó,1462709,Nova Iguaçu U20,0.0,Unknown,1767225600,
2024,7314,entrada,Gabriel Araujo,1485216,Athletico U20,0.0,Unknown,1767225600,
2024,7314,entrada,Igor Henrique,865400,Vila Nova FC,0.0,Free,1767225600,
2024,7314,entrada,Kevyn,1463988,CSA,0.0,-,1767139200,
2024,7314,entrada,Thayllon,1017879,Ferroviária,0.0,-,1767139200,
2024,7314,entrada,Luan Sales,980842,Anápolis,0.0,-,1767139200,
2024,7314,entrada,Alix Vinicius,1117597,Red Bull Bragantino,0.0,-,1767139200,
2024,7314,entrada,Ronaldo,840106,Bahia,0.0,-,1767139200,
2024,7314,entrada,Gabriel Baralhas,922575,Vitória,0.0,-,1767139200,
2024,7314,entrada,Derek Freitas,924423,JEF United Chiba,0.0,-,1767139200,
2024,7314,entrada,Lucas Gazal,1103705,Fortaleza,0.0,-,1767139200,
2024,7314,entrada,João Maistro,1148575,Náutico,0.0,-,1767139200,
2024,7314,entrada,Luiz Gustavo,1645851,CSA,0.0,-,1767139200,
2024,7314,entrada,Marcão,1641101,CSA,0.0,-,1767139200,
2024,7314,entrada,Lucas Ramires,1470977,Volta Redonda,0.0,-,1767139200,
2024,7314,entrada,Guilherme Henrique,1589309,Ferencvárosi TC II,,-,1756857600,
2024,7314,entrada,Maranhao,1468786,Maringá FC,0.0,-,1756771200,
2024,7314,entrada,Adrian Pacheco,1499986,Blooming,,-,1756771200,
2024,7314,entrada,Rai,1856193,Maringá FC,0.0,-,1756771200,
2024,7314,entrada,Guilherme Barthel,1633929,CD Nacional,,-,1756771200,
2024,7314,entrada,Tito,1105307,Maringá FC,0.0,-,1756771200,
2024,7314,entrada,Danielzinho,1046433,Maringá FC,0.0,-,1756771200,
2024,7314,entrada,Ronald,1587711,Grêmio,0.0,-,1756339200,
2024,7314,entrada,Radsley,1148275,Retrô,0.0,-,1755820800,
2024,7314,entrada,Wallace Camilo,1589937,Madureira,0.0,-,1755561600,
2024,7314,entrada,Jean Dias,1047201,Ponte Preta,0.0,Free,1755475200,
2024,7314,entrada,Lelê,1173457,Fluminense,0.0,-,1754611200,
2024,7314,entrada,Dudu,859083,Athletico,0.0,-,1753920000,
2024,7314,entrada,Luan Sales,980842,Boavista,0.0,-,1753920000,
2024,7314,entrada,Adriano Martins,1008459,Juventude,0.0,-,1753401600,
2024,7314,entrada,Luciano Cosentino,1382058,Montevideo Wanderers,0.0,-,1753401600,
2024,7314,entrada,Daniel Alves,1175667,CRB,0.0,-,1753056000,
2024,7314,entrada,Lucas Gazal,1103705,Shandong Taishan,0.0,-,1753056000,
2024,7314,entrada,Valdir,1017642,Confiança,0.0,-,1752278400,
2024,7314,entrada,Paulo Vítor,861003,Al-Okhdood,0.0,Unknown,1752105600,
2024,7314,entrada,Kelvin,869675,Daejeon Hana Citizen,0.0,-,1752105600,
2024,7314,entrada,Ezequiel Ham,546316,Club Atlético Unión de Santa Fe,0.0,Free,1752019200,
2024,7314,entrada,Castro,1587716,The Strongest,0.0,Free,1751328000,
2024,7314,entrada,Talisson,1463902,Red Bull Bragantino,0.0,-,1749168000,
2024,7314,entrada,Léo,1802527,Goiânia,0.0,-,1749081600,
2024,7314,saida,Kevyn,1463988,,0.0,Unknown,1778544000,Blumenau EC
2024,7314,saida,Kevin Ramírez,789931,,0.0,-,1774483200,Chapecoense
2024,7314,saida,Matheus Ribeiro,794878,,0.0,Unknown,1774310400,Náutico
2024,7314,saida,Derek Freitas,924423,,0.0,-,1774224000,Náutico
2024,7314,saida,Allanzinho,988782,,0.0,-,1773705600,Fortaleza
2024,7314,saida,Thayllon,1017879,,0.0,-,1770163200,Paysandu SC
2024,7314,saida,Guilherme Romão,883908,,0.0,-,1769817600,Santa Clara
2024,7314,saida,Marcão,1641101,,0.0,-,1768953600,Anápolis
2024,7314,saida,Lucas Gazal,1103705,,0.0,Unknown,1768521600,Fortaleza
2024,7314,saida,Kelvin,869675,,0.0,-,1768435200,Daejeon Hana Citizen
2024,7314,saida,Ezequiel Ham,546316,,0.0,Free,1768348800,Atlético Tucumán
2024,7314,saida,Kevyn,1463988,,0.0,-,1768176000,Grêmio Prudente
2024,7314,saida,Rai,1856193,,0.0,Unknown,1768176000,Maringá FC
2024,7314,saida,Federico Martínez,877402,,0.0,Free,1768089600,Liverpool UY
2024,7314,saida,Heron,992611,,0.0,Unknown,1767916800,Londrina
2024,7314,saida,Luiz Gustavo,1645851,,0.0,Unknown,1767916800,Juventus-SP
2024,7314,saida,Valdir,1017642,,0.0,-,1767744000,Confiança
2024,7314,saida,Lucas Ramires,1470977,,0.0,-,1767744000,XV de Piracicaba
2024,7314,saida,Alix Vinicius,1117597,,1900000.0,1.9M €,1767657600,Red Bull Bragantino
2024,7314,saida,Wallace,800407,,0.0,Free,1767657600,Botafogo-SP
2024,7314,saida,Luan Sales,980842,,0.0,Unknown,1767657600,CRAC
2024,7314,saida,Anderson,942061,,0.0,Unknown,1767398400,Chapecoense
2024,7314,saida,Ronaldo,840106,,760000.0,760k €,1767225600,Bahia
2024,7314,saida,Pedro Henrique,364778,,0.0,-,1767225600,No team
2024,7314,saida,João Maistro,1148575,,0.0,-,1767225600,Avaí
2024,7314,saida,Gabriel Baralhas,922575,,1250000.0,1.3M €,1767225600,Vitória
2024,7314,saida,Lucas Fonseca Gomes Barreto,1587940,,0.0,-,1767225600,No team
2024,7314,saida,Guilherme Barthel,1633929,,,-,1767225600,Santa Cruz
2024,7314,saida,Castro,1587716,,0.0,Free,1767225600,Paysandu SC
2024,7314,saida,Luizão,885854,,0.0,Free,1767225600,CRB
2024,7314,saida,Jorginho,793854,,0.0,Free,1767225600,Figueirense
2024,7314,saida,Tito,1105307,,0.0,-,1767139200,Maringá FC
2024,7314,saida,Luciano Cosentino,1382058,,0.0,-,1767139200,Montevideo Wanderers
2024,7314,saida,Dudu,859083,,0.0,-,1767139200,Athletico
2024,7314,saida,Ronald,1587711,,0.0,-,1767139200,Grêmio
2024,7314,saida,Renato Santos,1411159,,0.0,-,1767139200,Corinthians
2024,7314,saida,Lelê,1173457,,0.0,-,1767139200,Fluminense
2024,7314,saida,Radsley,1148275,,0.0,-,1767139200,Retrô
2024,7314,saida,Danielzinho,1046433,,0.0,-,1767139200,Maringá FC
2024,7314,saida,Talisson,1463902,,0.0,-,1767139200,Red Bull Bragantino
2024,7314,saida,Maranhao,1468786,,0.0,-,1767139200,Maringá FC
2024,7314,saida,Robert Santos,1650085,,0.0,-,1767139200,Atlético Mineiro
2024,7314,saida,Kauan Rodrigues,1516708,,0.0,-,1767139200,Fortaleza
2024,7314,saida,Wallace Camilo,1589937,,0.0,-,1767139200,Madureira
2024,7314,saida,Conrado Buchanelli Holz,882662,,0.0,Unknown,1757289600,SC Oțelul Galați
2024,7314,saida,Daniel Alves,1175667,,0.0,-,1756512000,Zalaegerszegi TE
2024,7314,saida,Alix Vinicius,1117597,,0.0,-,1756425600,Red Bull Bragantino
2024,7314,saida,Lucas Gazal,1103705,,0.0,-,1756425600,Fortaleza
2024,7314,saida,Ángelo Araos,819085,,0.0,Free,1756252800,Club Puebla
2024,7314,saida,Shaylon,874723,,0.0,Unknown,1756166400,Mirassol
2024,7314,saida,Francisco Barrios,1177400,,0.0,-,1755993600,Defensor Sporting
2024,7314,saida,Willian Maranhão,868120,,0.0,Unknown,1754870400,Hà Nội
2024,7314,saida,Matheus Felipe,1110173,,0.0,-,1754352000,Athletico
2024,7314,saida,Sandro Lima,344023,,0.0,Unknown,1754092800,FC Alverca
2024,7314,saida,Luan Sales,980842,,0.0,-,1754006400,Anápolis
2024,7314,saida,Ruan,868049,,0.0,Unknown,1753920000,Göztepe
2024,7314,saida,Alejo Cruz,1086925,,0.0,Free,1753660800,Peñarol
2024,7314,saida,Caio Dantas,869574,,0.0,Unknown,1753142400,Grêmio Novorizontino
2024,7314,saida,Marcelinho,1046439,,0.0,-,1753056000,Tombense
2024,7314,saida,Raí Ramos,879591,,0.0,Unknown,1752192000,Grêmio Novorizontino
2024,7314,saida,Rhaldney,992024,,0.0,Free,1752105600,Göztepe
2024,7314,saida,Rai,1856193,,0.0,-,1749513600,Maringá FC
2024,7314,saida,Lucas Ramires,1470977,,0.0,-,1749427200,Volta Redonda
2024,7314,saida,William Pottker,243501,,0.0,Free,1749081600,CRB
2024,7314,saida,Leo Naldi,1101061,,0.0,-,1749081600,Vitória
2025,1954,entrada,Henrique Dal Ré Lemos,2033446,Cruzeiro U15,,-,1776038400,
2025,1954,entrada,Bruno Rodrigues,817650,Palmeiras,0.0,-,1771372800,
2025,1954,entrada,Cauan Baptistella,1836908,Cruzeiro U20,0.0,-,1769472000,
2025,1954,entrada,Gerson,611876,Zenit St. Petersburg,27000000.0,27M €,1768003200,
2025,1954,entrada,Chico da Costa,866847,Cerro Porteño,850000.0,850k €,1767916800,
2025,1954,entrada,Fagner,25554,Corinthians,0.0,Free,1767744000,
2025,1954,entrada,Janderson,1588663,Cruzeiro U20,0.0,-,1767312000,
2025,1954,entrada,Matheus Cunha,1105835,Flamengo,0.0,Free,1767225600,
2025,1954,entrada,Bruno Alves,1589355,Cruzeiro U20,0.0,-,1767225600,
2025,1954,entrada,Néiser Villarreal,1539599,Millonarios,0.0,Free,1767225600,
2025,1954,entrada,Rodriguinho,1174770,Ceará,0.0,-,1767139200,
2025,1954,entrada,Vitinho,1836052,Náutico,0.0,-,1767139200,
2025,1954,entrada,Weverton,1105062,Vila Nova FC,0.0,-,1767139200,
2025,1954,entrada,Tevis,1836909,Athletico,0.0,-,1767139200,
2025,1954,entrada,Helibelton Palacios,329597,Millonarios,0.0,-,1767139200,
2025,1954,entrada,Marlon,870787,Grêmio,0.0,-,1767139200,
2025,1954,entrada,Jhosefer,1868440,América Mineiro,0.0,-,1767139200,
2025,1954,entrada,Zé Ivaldo,844602,Santos,0.0,-,1767139200,
2025,1954,entrada,João Pedro Jotta,1517440,Volta Redonda,0.0,-,1767139200,
2025,1954,entrada,Ian Luccas,1046496,Ferroviária,0.0,-,1764460800,
2025,1954,entrada,Keny Arroyo,1482431,Beşiktaş JK,8500000.0,8.5M €,1756771200,
2025,1954,entrada,Kauã Moraes,2057367,Athletico,1600000.0,1.6M €,1756771200,
2025,1954,entrada,Ryan Guilherme,1105850,Fortaleza,1400000.0,1.4M €,1756771200,
2025,1954,entrada,Vitinho,1836052,Goiás,0.0,-,1756684800,
2025,1954,entrada,Luis Sinisterra,836070,Bournemouth,0.0,-,1755820800,
2025,1954,entrada,João Pedro Jotta,1517440,Tombense,0.0,-,1754524800,
2025,1954,entrada,Fernando Henrique,1067634,CRB,0.0,-,1753574400,
2025,1954,entrada,Pedrão,1217828,Avaí,0.0,-,1752710400,
2025,1954,entrada,Marquinhos,1116954,Arsenal,3000000.0,3M €,1751328000,
2025,1954,entrada,Fabrizio Peralta,1386893,Athletico,0.0,-,1751241600,
2025,1954,saida,Jhosefer,1868440,,0.0,Unknown,1772755200,ABC
2025,1954,saida,Vitinho,1836052,,0.0,-,1772323200,Náutico
2025,1954,saida,Rodriguinho,1174770,,0.0,-,1770681600,Fortaleza
2025,1954,saida,Cauan Baptistella,1836908,,1500000.0,1.5M €,1770681600,Metalist 1925
2025,1954,saida,Ryan Guilherme,1105850,,2500000.0,2.5M €,1769904000,Rio Ave
2025,1954,saida,Ian Luccas,1046496,,0.0,-,1768780800,Athletic Club
2025,1954,saida,Tevis,1836909,,0.0,-,1768176000,Yokohama F. Marinos
2025,1954,saida,Yannick Bolasie,46620,,0.0,Free,1768089600,Chapecoense
2025,1954,saida,Eduardo,76507,,0.0,Free,1767657600,Mirassol
2025,1954,saida,Helibelton Palacios,329597,,0.0,Free,1767571200,Independiente Santa Fe
2025,1954,saida,João Pedro Jotta,1517440,,0.0,Free,1767484800,Londrina
2025,1954,saida,Gabriel Barbosa,358554,,0.0,-,1767398400,Santos
2025,1954,saida,Léo Aragão,1488035,,0.0,-,1767398400,Avaí
2025,1954,saida,Zé Ivaldo,844602,,860000.0,860k €,1767225600,Santos
2025,1954,saida,Marlon,870787,,3500000.0,3.5M €,1767225600,Grêmio
