ano,team_id,player_id,player_name,position,positions_detailed,jersey_number,height,date_of_birth,preferred_foot,country,market_value,contract_until,injured,injury_reason,suspended,suspension_reason,suspension_matches
2025,1968,1589458,Rodrigo Falcão,G,GK,67,191.0,2005-03-24T00:00:00+00:00,Right,BR,,1864512000.0,False,,False,,
2025,1974,1116593,Matheus França,F,AM,9,184.0,2004-04-01T00:00:00+00:00,Right,BR,7200000.0,1782777600.0,False,,False,,
2025,1974,861297,Claudio Spinelli,F,ST,77,180.0,1997-01-21T00:00:00+00:00,Right,AR,1900000.0,1861833600.0,False,,False,,
2025,1974,884980,Brenner,F,ST,20,176.0,2000-01-16T00:00:00+00:00,Right,BR,3900000.0,1893369600.0,False,,False,,
2025,1974,1105970,Adson,F,RW,28,171.0,2000-10-06T00:00:00+00:00,Left,BR,2300000.0,1830211200.0,False,,False,,
2025,1974,840291,David,F,"LW,ST",7,179.0,1995-10-17T00:00:00+00:00,Right,BR,1600000.0,1830211200.0,False,,False,,
2025,1974,1652392,Bruno Lopes,F,ST,72,182.0,2007-07-25T00:00:00+00:00,Right,BR,,1864512000.0,False,,False,,
2025,1974,2039991,Andrey Fernandes,F,ST,74,176.0,2008-02-05T00:00:00+00:00,Both,BR,,,False,,False,,
2025,1974,972587,Marino Hinestroza,M,RW,18,170.0,2002-07-08T00:00:00+00:00,Right,CO,4900000.0,1893369600.0,False,,False,,
2025,1974,1160386,Andrés Gómez,M,"RW,LW",11,172.0,2002-09-12T00:00:00+00:00,Right,CO,7800000.0,1927584000.0,False,,False,,
2025,1974,851285,Nuno Moreira,M,"LW,RW",17,173.0,1999-06-16T00:00:00+00:00,Right,PT,5500000.0,1830211200.0,False,,False,,
2025,1974,1444694,Cauan Barros,M,"MC,DM",88,183.0,2004-05-06T00:00:00+00:00,Right,BR,4200000.0,1830211200.0,False,,False,,
2025,1974,840398,Tchê Tchê,M,"MC,DM",3,175.0,1992-08-30T00:00:00+00:00,Right,BR,950000.0,1798675200.0,False,,False,,
2025,1974,1173373,Johan Rojas,M,"AM,LW",10,180.0,2002-09-20T00:00:00+00:00,Right,CO,3700000.0,1798675200.0,False,,False,,
2025,1974,329303,Thiago Mendes,M,"MC,DM",23,176.0,1992-03-15T00:00:00+00:00,Right,BR,1400000.0,1830211200.0,False,,False,,
2025,1974,973293,Hugo Moura,M,"MC,DM",25,177.0,1998-01-03T00:00:00+00:00,Right,BR,955000.0,1798675200.0,False,,False,,
2025,1974,268419,Jair,M,"MC,DM",8,178.0,1994-08-26T00:00:00+00:00,Right,BR,970000.0,1798675200.0,True,ACL Knee Injury,False,,
2025,1974,1641124,JP,M,MC,98,182.0,2005-04-19T00:00:00+00:00,Right,BR,2200000.0,1830211200.0,False,,False,,
2025,1974,1391962,Mateus Carvalho,M,"MC,DM",85,180.0,2002-03-18T00:00:00+00:00,Left,BR,1500000.0,1830211200.0,True,Knee Injury,False,,
2025,1974,1641136,Lukas Zuccarello,M,MR,86,175.0,2006-12-02T00:00:00+00:00,Right,BR,390000.0,1861833600.0,False,,False,,
2025,1974,1463560,Lucas Eduardo,M,MC,58,173.0,2004-01-13T00:00:00+00:00,Right,BR,49000.0,1801353600.0,False,,False,,
2025,1974,2075165,João Vitor Silva,M,,60,170.0,2005-05-29T00:00:00+00:00,Right,BR,,1861833600.0,False,,False,,
2025,1974,1635831,Ramon Rique,M,MC,83,180.0,2007-10-02T00:00:00+00:00,Right,BR,,,False,,False,,
2025,1974,2161941,Samuel Jesus,M,MC,67,,2006-02-14T00:00:00+00:00,Left,BR,,1801353600.0,False,,False,,
2025,1974,2026625,Gustavo Guimarães Soares,M,MC,50,172.0,2006-08-30T00:00:00+00:00,Right,BR,,,False,,False,,
2025,1974,2578067,Ramon Rique Santos de Souza Barros,M,,83,,2007-10-02T00:00:00+00:00,Right,BR,,,False,,False,,
2025,1974,2578199,Gustavo Guimaraes,M,,50,,2006-08-30T00:00:00+00:00,Right,BR,,,False,,False,,
2025,1974,1021721,Paulo Henrique,D,DR,96,175.0,1996-07-25T00:00:00+00:00,Right,BR,5800000.0,1830211200.0,True,Sprained Ankle,False,,
2025,1974,839095,Carlos Cuesta,D,DC,46,179.0,1999-03-09T00:00:00+00:00,Right,CO,7400000.0,1798675200.0,False,,True,red_card_suspension,1.0
2025,1974,982174,Lucas Piton,D,DL,6,176.0,2000-10-09T00:00:00+00:00,Left,IT,6600000.0,1861833600.0,False,,False,,
2025,1974,1160554,Cuiabano,D,DL,66,179.0,2003-02-16T00:00:00+00:00,Left,BR,8199999.0,1798675200.0,True,Muscle Injury,False,,
2025,1974,1191278,Robert Renan,D,"DC,DL",30,186.0,2003-10-11T00:00:00+00:00,Left,BR,10600000.0,1782777600.0,False,,False,,
2025,1974,877591,Puma Rodríguez,D,DR,2,183.0,1997-03-14T00:00:00+00:00,Right,UY,1500000.0,1830211200.0,False,,False,,
2025,1974,1069729,Lucas Freitas,D,DC,43,184.0,2001-01-20T00:00:00+00:00,Left,BR,1000000.0,1830211200.0,False,,False,,
2025,1974,1112908,Alan Saldivia,D,"DC,DR",4,180.0,2002-04-06T00:00:00+00:00,Right,UY,1100000.0,1861833600.0,False,,False,,
2025,1974,2028691,Walace,D,DC,64,188.0,2005-03-07T00:00:00+00:00,Left,BR,,1830211200.0,False,,False,,
2025,1974,2026623,Riquelme Avellar,D,DL,82,,2006-03-08T00:00:00+00:00,Left,BR,,,False,,False,,
2025,1974,2026626,Bruno André Azevedo Ribeiro,D,DC,80,,2007-01-02T00:00:00+00:00,Right,BR,,,False,,False,,
2025,1974,2028670,Alison De Nardi Araujo,D,DL,54,177.0,2007-01-26T00:00:00+00:00,Left,BR,,,False,,False,,
2025,1974,2578193,Alison De Nardi Araujo,D,,54,,2007-01-26T00:00:00+00:00,,BR,,,False,,False,,
2025,1974,595598,Léo Jardim,G,GK,1,188.0,1995-03-20T00:00:00+00:00,Right,BR,6400000.0,1924905600.0,False,,False,,
2025,1974,863276,Daniel Fuzato,G,GK,13,190.0,1997-07-04T00:00:00+00:00,Right,BR,875000.0,1798675200.0,False,,False,,
2025,1974,1652393,Pablo,G,,37,188.0,2003-02-11T00:00:00+00:00,Right,BR,52000.0,1798675200.0,False,,False,,
2025,1977,34705,Hulk,F,ST,7,180.0,1986-07-25T00:00:00+00:00,Left,BR,1100000.0,1798675200.0,False,,False,,
2025,1977,147464,Dudu,F,LW,92,167.0,1992-01-07T00:00:00+00:00,Right,BR,970000.0,1830211200.0,False,,False,,
2025,1977,1122552,Alan Minda,F,"RW,LW",27,171.0,2003-05-14T00:00:00+00:00,Right,EC,2900000.0,1924905600.0,False,,False,,
2025,1977,832708,Mateo Cassierra,F,ST,9,186.0,1997-04-13T00:00:00+00:00,Right,CO,9500000.0,1893369600.0,False,,False,,
2025,1977,1829036,Cauã Campos Soares,F,ST,29,183.0,2008-06-29T00:00:00+00:00,Right,BR,,,False,,False,,
2025,1977,978562,Reinier,M,"AM,ST",19,185.0,2002-01-19T00:00:00+00:00,Right,BR,1800000.0,1893369600.0,False,,False,,
2025,1977,559036,Gustavo Scarpa,M,"MR,AM",10,177.0,1994-01-05T00:00:00+00:00,Left,BR,4800000.0,1830211200.0,True,Knee Injury,False,,
2025,1977,1170954,Victor Hugo,M,MC,30,184.0,2004-05-11T00:00:00+00:00,Left,BR,5200000.0,1924905600.0,True,Thigh Injury,False,,
2025,1977,831778,Maycon,M,"MC,DM",8,175.0,1997-07-15T00:00:00+00:00,Left,BR,1900000.0,1861833600.0,False,,False,,
2025,1977,822729,Alan Franco,M,"MC,DM",21,174.0,1998-08-21T00:00:00+00:00,Right,EC,4700000.0,1830211200.0,False,,False,,
2025,1977,881844,Ángelo Preciado,M,"MR,DR",23,178.0,1998-02-18T00:00:00+00:00,Right,EC,3900000.0,1893369600.0,False,,False,,
2025,1977,241488,Bernard,M,"AM,LW",11,164.0,1992-09-08T00:00:00+00:00,Right,BR,775000.0,1830211200.0,False,,False,,
2025,1977,871273,Tomás Cuello,M,"LW,RW",28,176.0,2000-03-05T00:00:00+00:00,Right,AR,6600000.0,1861833600.0,False,,False,,
2025,1977,1185617,Alexsander,M,"MC,DM",5,178.0,2003-10-08T00:00:00+00:00,Left,BR,6200000.0,1893369600.0,False,,False,,
2025,1977,1485090,Tomás Pérez,M,MC,25,182.0,2005-08-26T00:00:00+00:00,Right,AR,3100000.0,1798675200.0,False,,False,,
2025,1977,913598,Igor Gomes,M,"MC,AM,DM",17,182.0,1999-03-17T00:00:00+00:00,Right,BR,2700000.0,1798675200.0,False,,False,,
2025,1977,2155474,Mamady Cissé,M,,39,184.0,2007-01-01T00:00:00+00:00,Right,GN,1000000.0,1924905600.0,False,,False,,
2025,1977,1485290,Patrick,M,MC,20,187.0,2004-03-19T00:00:00+00:00,Left,BR,1600000.0,1861833600.0,True,Knee Injury,False,,
2025,1977,2231192,Mateus Jose Iseppe,M,,48,168.0,2006-05-02T00:00:00+00:00,Right,BR,410000.0,1861833600.0,False,,False,,
2025,1977,1829023,Índio,M,MC,38,180.0,2008-04-02T00:00:00+00:00,Both,BR,,,True,PCL Knee Injury,False,,
2025,1977,1645891,Igor Toledo,M,MC,35,183.0,2006-02-03T00:00:00+00:00,Right,BR,,1819670400.0,False,,False,,
2025,1977,2035319,Eric de Jesus Soares,M,MC,58,,2006-01-08T00:00:00+00:00,,BR,,,False,,False,,
2025,1977,851150,Renan Lodi,D,DL,16,173.0,1998-04-08T00:00:00+00:00,Left,BR,13000000.0,1924905600.0,False,,False,,
2025,1977,797893,Lyanco,D,"DC,DR",13,187.0,1997-02-01T00:00:00+00:00,Right,BR,5300000.0,1893369600.0,False,,False,,
2025,1977,1464929,Iván Román,D,DC,3,183.0,2006-07-12T00:00:00+00:00,Right,CL,1600000.0,1893369600.0,False,,False,,
2025,1977,333275,Junior Alonso,D,"DC,DL",6,185.0,1993-02-09T00:00:00+00:00,Left,PY,1800000.0,1798675200.0,False,,False,,
2025,1977,914487,Ruan,D,DC,4,187.0,1999-06-07T00:00:00+00:00,Right,BR,2600000.0,1782777600.0,False,,False,,
2025,1977,1046805,Natanael,D,DR,2,172.0,2002-01-05T00:00:00+00:00,Right,BR,4500000.0,1861833600.0,False,,False,,
2025,1977,794838,Vitor Hugo,D,DC,14,187.0,1991-05-20T00:00:00+00:00,Left,BR,555000.0,1861833600.0,False,,False,,
2025,1977,2569547,Vitor Fernandes Chaves Teixeira,D,DC,40,194.0,2008-03-05T00:00:00+00:00,Right,BR,,,False,,False,,
2025,1977,1829022,Kauã Pascini,D,DL,36,172.0,2008-03-05T00:00:00+00:00,Left,BR,,1924905600.0,False,,False,,
2025,1977,1633611,Samuel Lima Barros,D,DC,34,187.0,2006-02-09T00:00:00+00:00,Left,BR,,,False,,False,,
2025,1977,2443880,Luis Gustavo,D,,32,174.0,2006-03-24T00:00:00+00:00,Right,BR,,1893369600.0,False,,False,,
2025,1977,2578188,Lucas Souza Silva,D,,50,,2006-03-30T00:00:00+00:00,,BR,,,False,,False,,
2025,1977,870748,Everson,G,GK,22,193.0,1990-07-22T00:00:00+00:00,Right,BR,1000000.0,1830211200.0,False,,False,,
2025,1977,1117032,Gabriel Delfim,G,GK,1,192.0,2002-07-10T00:00:00+00:00,Left,BR,310000.0,1893369600.0,False,,False,,
2025,1977,1633621,Robert Alves,G,GK,31,191.0,2005-02-03T00:00:00+00:00,Right,BR,,1893369600.0,False,,False,,
2025,1977,1903241,Pedro Cobra Rodrigues,G,GK,1,192.0,2006-05-14T00:00:00+00:00,Right,BR,,,False,,False,,
2025,1980,962027,Marcos Paulo,F,"LW,ST",10,186.0,2001-01-31T00:00:00+00:00,Right,PT,410000.0,1798675200.0,False,,False,,
2025,1980,39656,Alan Kardec,F,ST,9,185.0,1989-01-11T00:00:00+00:00,Right,BR,135000.0,1795996800.0,False,,False,,
2025,1980,870927,Alisson Safira,F,ST,25,178.0,1995-03-16T00:00:00+00:00,Right,BR,775000.0,1830211200.0,False,,False,,
2025,1980,2075060,Joao Paulo Scatolin,F,ML,79,,2008-05-17T00:00:00+00:00,Both,BR,,,False,,False,,
2025,1980,1867263,Lucas Fernandes Martins,F,ST,10,,2006-06-19T00:00:00+00:00,,BR,,,False,,False,,
2025,1980,2543317,Carlinhos,F,,29,176.0,2007-09-10T00:00:00+00:00,Right,BR,,,False,,False,,
2025,1980,2125825,Nathan Yuri Schuh Padilha,F,ST,18,191.0,2009-07-29T00:00:00+00:00,Right,BR,,,False,,False,,
2025,1980,2488178,Roberto Batista Prado Neto,F,,20,,2006-03-30T00:00:00+00:00,,BR,,,False,,False,,
2025,1980,1002528,Patryck,M,DL,30,180.0,2003-01-18T00:00:00+00:00,Left,BR,1400000.0,1798675200.0,False,Muscle Injury,False,,
2025,1980,1175321,Raí,M,AM,75,171.0,2002-04-21T00:00:00+00:00,Left,BR,640000.0,1798675200.0,False,,False,,
2025,1980,1116677,Luis Mandaca,M,"MC,AM,DM",44,178.0,2001-10-01T00:00:00+00:00,Right,BR,1900000.0,1798675200.0,True,Ankle Injury,False,,
2025,1980,988782,Allanzinho,M,LW,20,178.0,2000-04-04T00:00:00+00:00,Right,BR,425000.0,1798675200.0,False,,False,,
2025,1980,1485601,Iba Ly,M,MC,26,175.0,2003-01-21T00:00:00+00:00,Right,SN,,1798675200.0,False,,False,,
2025,1980,931595,Pablo,M,"MC,DM",7,182.0,1999-11-14T00:00:00+00:00,Right,BR,485000.0,1798675200.0,True,Thigh Injury,False,,
2025,1980,1200923,Fábio Lima,M,LW,11,176.0,1996-12-21T00:00:00+00:00,Left,BR,410000.0,1795996800.0,False,,False,,
2025,1980,1444697,Ray Breno,M,MC,27,177.0,2004-08-31T00:00:00+00:00,Right,BR,,1798675200.0,False,,False,,
2025,1980,1823607,Davi Goes,M,MC,88,185.0,2005-06-21T00:00:00+00:00,Left,BR,245000.0,1798675200.0,False,,False,,
2025,1980,340143,Manuel Castro,M,"MR,RW",17,176.0,1995-09-26T00:00:00+00:00,Right,UY,1100000.0,1798675200.0,False,,False,,
2025,1980,840077,Lucas Mineiro,M,"MC,DM",8,188.0,1996-02-23T00:00:00+00:00,Left,BR,915000.0,1798675200.0,False,,False,,
2025,1980,2120751,Luan Martins Gonçalves,M,"MC,DM",5,188.0,1998-10-20T00:00:00+00:00,Right,BR,240000.0,1798675200.0,False,,False,,
2025,1980,1112488,Léo Índio,M,MC,15,186.0,1996-04-22T00:00:00+00:00,Right,BR,94000.0,1798675200.0,False,,False,,
2025,1980,2075058,Nicolas Begliardi,M,MC,19,,2008-01-26T00:00:00+00:00,,BR,,,False,,False,,
2025,1980,985504,Lucas Borges,M,,,,1994-04-24T00:00:00+00:00,,BR,,,False,,False,,
2025,1980,2075063,Pedro Affonso Da Silva,M,MC,18,,2008-04-17T00:00:00+00:00,,BR,,,False,,False,,
2025,1980,2488170,Yuri Kevem,M,,11,,2005-10-01T00:00:00+00:00,,BR,,,False,,False,,
2025,1980,243107,Diogo Barbosa,D,DL,16,180.0,1992-08-17T00:00:00+00:00,Left,BR,230000.0,1795996800.0,False,,False,,
2025,1980,551674,Alan Ruschel,D,DL,28,175.0,1989-08-21T00:00:00+00:00,Left,BR,96000.0,1798675200.0,False,Knee Injury,False,,
2025,1980,1016912,Nathan,D,"DR,MR",22,183.0,2001-09-05T00:00:00+00:00,Right,BR,1400000.0,1798675200.0,False,,False,,
2025,1980,584432,Aderlan,D,DR,13,180.0,1990-08-18T00:00:00+00:00,Right,BR,92000.0,,False,,False,,
2025,1980,243435,Titi,D,DC,3,187.0,1988-03-12T00:00:00+00:00,Left,BR,105000.0,1795996800.0,False,,False,,
2025,1980,839765,Messias,D,DC,4,192.0,1994-11-03T00:00:00+00:00,Right,BR,550000.0,1830211200.0,False,,False,,
2025,1980,1170913,Marcos Paulo,D,"DC,DL",47,183.0,2003-01-17T00:00:00+00:00,Left,BR,280000.0,1861833600.0,False,,False,,
2025,1980,879591,Raí Ramos,D,DR,2,179.0,1994-05-05T00:00:00+00:00,Right,BR,335000.0,1830211200.0,True,Muscle Injury,False,,
2025,1980,794640,Rodrigo Sam,D,DC,34,185.0,1995-07-24T00:00:00+00:00,Right,BR,340000.0,1830211200.0,False,,False,,
2025,1980,975380,Gabriel Barbosa Pinheiro,D,DC,97,187.0,1997-04-18T00:00:00+00:00,Right,BR,270000.0,1798675200.0,False,,True,yellow_card_accumulation_suspension,1.0
2025,1980,1631649,Bernardo Tichz Toffolo,D,DC,43,,2005-03-11T00:00:00+00:00,,BR,,,False,,False,,
2025,1980,1855832,Mateus Schaffer,D,DC,14,188.0,2007-04-18T00:00:00+00:00,Right,BR,,,False,,False,,
2025,1980,2025626,Matheus Henrique  Schroeder da Silva,D,DC,4,,2007-04-14T00:00:00+00:00,,BR,,,False,,False,,
2025,1980,2337472,Luiz Eduardo Linhares Abreu,D,,2,,2005-09-03T00:00:00+00:00,,BR,,,False,,False,,
2025,1980,1639760,Alexandre Nunes da Silva Filho,D,,13,,2007-01-06T00:00:00+00:00,,BR,,,False,,False,,
2025,1980,2488173,Pedro Henrique Alves Ferreira,D,,15,,2006-02-13T00:00:00+00:00,,BR,,,False,,False,,
2025,1980,2543440,Wadson Victor Nunes Damasceno,D,,6,183.0,2000-09-02T00:00:00+00:00,Left,BR,,,False,,False,,
2025,1980,2440650,Henzo Felipe  Albuquerque Dantas,D,,,,2008-07-19T00:00:00+00:00,,BR,,,False,,False,,
2025,1980,874979,Jandrei,G,GK,93,186.0,1993-03-01T00:00:00+00:00,Right,BR,195000.0,1798675200.0,False,,False,,
2025,1980,1014248,Ruan Carneiro,G,GK,21,195.0,1990-03-26T00:00:00+00:00,Right,BR,160000.0,1830211200.0,False,,False,,
2025,1980,1503154,Ze Henrique,G,,31,199.0,2004-10-23T00:00:00+00:00,Right,BR,,1795996800.0,False,,False,,
2025,1980,1491281,Pedro Rocha,G,GK,12,196.0,1998-06-01T00:00:00+00:00,Right,BR,285000.0,1830211200.0,False,,False,,
2025,1980,1631198,Leonardo Agliardi de Lima,G,GK,,,2006-06-07T00:00:00+00:00,,BR,,,False,,False,,
2025,1980,2025627,Joaquim  Flesch Horn,G,GK,1,189.0,2007-03-27T00:00:00+00:00,,BR,,,False,,False,,
2025,1981,149710,Lucas Moura,F,"RW,AM",7,172.0,1992-08-13T00:00:00+00:00,Right,BR,2700000.0,1798675200.0,True,Achilles Strain,False,,
2025,1981,340519,Jonathan Calleri,F,ST,9,181.0,1993-09-23T00:00:00+00:00,Right,AR,1600000.0,1798675200.0,False,,False,,
2025,1981,282557,Luciano,F,"AM,ST",10,181.0,1993-05-18T00:00:00+00:00,Left,BR,1600000.0,1861833600.0,False,,False,,
2025,1981,1002947,Gonzalo Tapia,F,"ST,RW",14,178.0,2002-02-22T00:00:00+00:00,Right,CL,3600000.0,1893369600.0,False,,False,,
2025,1981,1631904,Ryan Francisco,F,ST,49,175.0,2006-11-21T00:00:00+00:00,Left,BR,5200000.0,1893369600.0,False,,False,,
2025,1981,925072,André Silva,F,ST,17,181.0,1997-06-03T00:00:00+00:00,Left,BR,4099999.0,1830211200.0,False,,True,yellow_card_accumulation_suspension,1.0
2025,1981,1631905,Paulo Sérgio,F,ST,39,177.0,2005-05-17T00:00:00+00:00,Right,BR,,1830211200.0,True,Knee Injury,False,,
2025,1981,998499,Ferreirinha,M,LW,11,176.0,1997-12-31T00:00:00+00:00,Right,BR,4800000.0,1830211200.0,False,,False,,
2025,1981,841128,Artur,M,RW,37,168.0,1998-02-15T00:00:00+00:00,Left,BR,6700000.0,1798675200.0,False,,False,,
2025,1981,905453,Marcos Antônio,M,"MC,DM",8,166.0,2000-06-13T00:00:00+00:00,Right,BR,12400000.0,1924905600.0,True,Thigh Injury,False,,
2025,1981,255873,Cauly,M,AM,80,175.0,1995-09-15T00:00:00+00:00,Both,BR,4200000.0,1798675200.0,False,,False,,
2025,1981,1015261,Damián Bobadilla,M,"MC,DM",16,181.0,2001-07-11T00:00:00+00:00,Right,PY,5300000.0,1830211200.0,False,,True,yellow_card_accumulation_suspension,1.0
2025,1981,1120721,Pablo Maia,M,"MC,DM",29,178.0,2002-01-10T00:00:00+00:00,Right,BR,5800000.0,1893369600.0,True,Facial Injury,False,,
2025,1981,942426,Luan Santos,M,"MC,DM",33,173.0,1999-05-14T00:00:00+00:00,Right,BR,970000.0,1798675200.0,False,Thigh Injury,False,,
2025,1981,44760,Cédric Soares,M,"DR,MR",21,172.0,1991-08-31T00:00:00+00:00,Right,PT,555000.0,1830211200.0,False,,False,,
2025,1981,2162243,Lucca,M,ML,45,176.0,2007-06-14T00:00:00+00:00,Right,BR,2900000.0,1840665600.0,False,,False,,
2025,1981,356514,Danielzinho,M,"MC,DM",94,166.0,1994-11-04T00:00:00+00:00,Right,BR,920000.0,1830211200.0,False,,False,,
2025,1981,1485598,Felipe Negrucci,M,MC,30,180.0,2004-05-14T00:00:00+00:00,Right,BR,835000.0,1893369600.0,False,,False,,
2025,1981,2026233,Pedro Ferreira,M,ST,46,175.0,2007-04-24T00:00:00+00:00,Right,BR,,1872201600.0,False,,False,,
2025,1981,1900321,Tetê,M,MR,34,180.0,2007-04-14T00:00:00+00:00,Right,BR,,,False,,False,,
2025,1981,1884601,Djhordney Ferreira,M,MC,48,174.0,2007-06-17T00:00:00+00:00,Right,BR,170000.0,1896048000.0,False,,False,,
2025,1981,1587927,Hugo Leonardo,M,MC,38,175.0,2004-01-19T00:00:00+00:00,Right,BR,,1861833600.0,False,,False,,
2025,1981,338937,Robert Arboleda,D,DC,5,187.0,1991-10-22T00:00:00+00:00,Right,EC,620000.0,1830211200.0,False,,False,,
2025,1981,335033,Wendell,D,DL,18,176.0,1993-07-20T00:00:00+00:00,Left,BR,2200000.0,1830211200.0,False,,False,,
2025,1981,875402,Alan Javier Franco,D,DC,28,183.0,1996-10-11T00:00:00+00:00,Right,AR,4200000.0,1861833600.0,True,Hamstring,False,,
2025,1981,932937,Enzo Díaz,D,"DL,ML",13,175.0,1995-12-07T00:00:00+00:00,Left,AR,2900000.0,1861833600.0,False,,True,yellow_card_accumulation_suspension,1.0
2025,1981,82943,Rafael Tolói,D,"DC,DR",2,185.0,1990-10-10T00:00:00+00:00,Right,IT,1000000.0,1798675200.0,True,Calf Injury,False,,
2025,1981,975118,Sabino,D,"DC,DL",35,185.0,1996-10-25T00:00:00+00:00,Left,BR,1100000.0,1861833600.0,False,,False,,
2025,1981,2035326,Maik,D,DR,42,175.0,2005-01-03T00:00:00+00:00,Right,BR,1900000.0,1843344000.0,True,Muscle Injury,False,,
2025,1981,1175765,Moreira,D,DR,15,175.0,2004-05-21T00:00:00+00:00,Right,BR,970000.0,1814313600.0,False,,False,,
2025,1981,797225,Lucas Ramon,D,DR,19,178.0,1994-03-07T00:00:00+00:00,Right,BR,780000.0,1830211200.0,False,,False,,
2025,1981,1631911,Igor Felisberto,D,DR,40,175.0,2007-03-07T00:00:00+00:00,Right,BR,,1869609600.0,False,,False,,
2025,1981,1466551,Matheus Belém,D,DC,44,186.0,2003-03-13T00:00:00+00:00,Left,BR,865000.0,1798675200.0,False,,False,,
2025,1981,243155,Dória,D,DC,4,188.0,1994-11-08T00:00:00+00:00,Left,BR,1600000.0,1830211200.0,False,,False,,
2025,1981,1892395,Nicolas Bosshardt,D,DL,56,176.0,2007-04-08T00:00:00+00:00,Left,BR,,1893369600.0,False,,False,,
2025,1981,1836799,Luis Osorio,D,DC,54,191.0,2006-09-06T00:00:00+00:00,Left,BR,,1815609600.0,False,,False,,
2025,1981,33132,Rafael,G,GK,23,192.0,1989-06-23T00:00:00+00:00,Left,BR,370000.0,1830211200.0,False,,False,,
2025,1981,1116957,Young,G,,50,201.0,2002-03-07T00:00:00+00:00,Right,BR,105000.0,1798675200.0,False,,False,,
2025,1981,800150,Carlos Coronel,G,GK,31,190.0,1996-12-29T00:00:00+00:00,Right,PY,1400000.0,1861833600.0,False,,False,,
2025,1981,1631898,Felipe Gabriel Preis,G,GK,52,187.0,2005-11-19T00:00:00+00:00,Right,BR,,1798675200.0,False,,False,,
2025,1999,979861,Isidro Pitta,F,ST,9,183.0,1999-08-14T00:00:00+00:00,Right,PY,7700000.0,1861833600.0,False,,False,,
2025,1999,143846,Eduardo Sasha,F,ST,8,173.0,1992-02-24T00:00:00+00:00,Right,BR,1100000.0,1830211200.0,False,,False,,
2025,1999,1170680,Henry Mosquera,F,"LW,RW",30,175.0,2001-11-15T00:00:00+00:00,Right,CO,3300000.0,1830211200.0,False,,False,,
2025,1999,911195,Fernando,F,ST,11,176.0,1999-03-01T00:00:00+00:00,Right,BR,1400000.0,1830211200.0,False,,False,,
2025,1999,1179171,José Herrera,F,RW,32,172.0,2003-04-16T00:00:00+00:00,Left,AR,2600000.0,1893369600.0,False,,False,,
2025,1999,1587965,Vinicinho,F,LW,17,174.0,2004-02-20T00:00:00+00:00,Right,BR,3600000.0,1869609600.0,False,,False,,
2025,1999,1868441,Bruno Goncalves,F,LW,17,174.0,2003-03-14T00:00:00+00:00,Right,BR,1100000.0,1830211200.0,False,,False,,
2025,1999,2032806,Davi Gomes,F,LW,27,177.0,2005-06-06T00:00:00+00:00,Right,BR,390000.0,1901145600.0,True,ACL Knee Injury,False,,
2025,1999,882854,Gabriel Novaes,F,LW,91,182.0,1999-04-05T00:00:00+00:00,Both,BR,730000.0,,False,,False,,
2025,1999,1200730,Rodriguinho,M,MC,20,185.0,2004-03-16T00:00:00+00:00,Right,BR,6200000.0,1924905600.0,False,,False,,
2025,1999,1117513,Fabinho,M,"MC,DM",5,178.0,2002-04-09T00:00:00+00:00,Right,BR,4700000.0,1893369600.0,True,Groin Injury,False,,
2025,1999,1067641,Lucas Barbosa,M,RW,21,193.0,2001-02-22T00:00:00+00:00,Left,BR,5200000.0,1893369600.0,False,,False,,
2025,1999,840150,Matheus Fernandes,M,"MC,DM",35,183.0,1998-06-30T00:00:00+00:00,Right,BR,1400000.0,1830211200.0,True,Thigh Injury,False,,
2025,1999,242052,Gabriel Girotto,M,"MC,DM",6,171.0,1992-07-10T00:00:00+00:00,Right,BR,960000.0,1798675200.0,False,,False,,
2025,1999,1112896,Ignacio Sosa,M,"MC,DM",15,175.0,2003-08-31T00:00:00+00:00,Right,UY,4700000.0,1924905600.0,False,,False,,
2025,1999,1018093,Bruno Praxedes,M,"AM,MC",25,186.0,2002-02-08T00:00:00+00:00,Left,BR,1400000.0,1782777600.0,False,,False,,
2025,1999,950545,Eric Ramires,M,"MC,DM",7,172.0,2000-08-10T00:00:00+00:00,Right,BR,3600000.0,1798675200.0,False,,False,,
2025,1999,1463904,Gustavo Neves,M,MC,22,176.0,2004-04-23T00:00:00+00:00,Right,BR,3400000.0,1893369600.0,False,,False,,
2025,1999,990454,João Neto,M,"LW,ST,AM",80,187.0,2003-05-21T00:00:00+00:00,Right,BR,130000.0,1851292800.0,False,,False,,
2025,1999,1485603,Marcelinho Braz,M,RW,57,176.0,2004-08-16T00:00:00+00:00,Left,BR,,1843344000.0,False,,False,,
2025,1999,1067640,Vanderlan,D,DL,12,183.0,2002-09-07T00:00:00+00:00,Left,BR,3200000.0,1924905600.0,False,,False,,
2025,1999,870556,Juninho Capixaba,D,DL,29,176.0,1997-07-06T00:00:00+00:00,Left,BR,5600000.0,1861833600.0,False,,False,,
2025,1999,987589,José Andrés Hurtado,D,DR,34,178.0,2001-12-23T00:00:00+00:00,Right,EC,3200000.0,1830211200.0,False,,False,,
2025,1999,997239,Guzmán Rodríguez,D,DC,2,185.0,2000-02-08T00:00:00+00:00,Right,UY,4099999.0,1893369600.0,True,ACL Knee Injury,False,,
